"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PDE12",658.704352031406,-0.245377138272493,0.0539231223272754,-4.55049944591908,5.35187281054999e-06,9.87063217111805e-06
"SCYL1",1597.65953795193,-0.241705695280747,0.0531340062185236,-4.54898308037768,5.39057765192648e-06,9.94062393279745e-06
"ZNF266",669.822698152662,0.29432153897766,0.0647169972894285,4.54782439397474,5.42033330046114e-06,9.9940954242849e-06
"HNRNPA0",3067.73976252796,-0.184039951766917,0.0404792479372149,-4.54652596442432,5.45386445619205e-06,1.00545123020807e-05
"PLEKHA7",519.712957259577,0.345904475804847,0.0760844527695956,4.54632271394971,5.45913121900988e-06,1.00628125242721e-05
"RAB34",1177.88691574449,-0.421557422838029,0.0927885723797051,-4.54320410398116,5.54055581001048e-06,1.02114724344957e-05
"LTA4H",1972.60537543699,0.214840755635025,0.0472991170264686,4.54217264806022,5.56774127770501e-06,1.02601397785848e-05
"ZNF700",343.677668116944,-0.280638872185794,0.0618147872100365,-4.53999576561235,5.62553579855996e-06,1.03651914496703e-05
"IFNAR1",2221.20872670067,0.254437669530536,0.0560634963358018,4.53838390682126,5.66869895126354e-06,1.04432588237204e-05
"FAM125A",523.194873248933,-0.302070258902998,0.0665601621306999,-4.53830413318167,5.6708433813616e-06,1.04457474711535e-05
"IGSF6",121.195457902825,-0.627017738479838,0.138188893598264,-4.53739603924084,5.69530904693199e-06,1.04893455974207e-05
"NAA50",3253.41863960696,-0.262865187169324,0.0579414924896336,-4.53673483154328,5.71318668940432e-06,1.05207997191703e-05
"NDUFA13",1866.02076055117,-0.368802094657445,0.0813028288178095,-4.53615329281948,5.72895463942651e-06,1.05483605985132e-05
"ZNF160",813.964112219281,0.262030135939802,0.0577808872899309,4.53489290714758,5.76327206874205e-06,1.06100629707485e-05
"ATPAF2",273.907931456338,-0.298171169706681,0.0657512637375438,-4.53483557208691,5.76483784139314e-06,1.06114614048746e-05
"FGFRL1",761.476088785778,0.498839719345436,0.110016071618367,4.53424406095731,5.78101530335818e-06,1.06397517391085e-05
"DPP8",578.002920871132,0.39782713631871,0.0877441367655125,4.533945525977,5.78919653996654e-06,1.06533194541562e-05
"C1orf52",298.655147583744,0.226029440344582,0.0498744360758201,4.53196984525234,5.84361931388245e-06,1.07519654778634e-05
"TMEFF1",61.3207402506055,-0.529304236827259,0.116795654826693,-4.53188295071991,5.84602414722859e-06,1.07548869112467e-05
"FAM134A",2861.3299685113,-0.210540122020328,0.0464601534045613,-4.53162778407136,5.85309143993642e-06,1.07663838211128e-05
"CALML4",278.86035035265,0.293740872513777,0.0648352259087884,4.53057529138586,5.88232861069985e-06,1.08186518796482e-05
"ABCE1",1681.28901676559,-0.237647882501925,0.0524606609491311,-4.53002074701961,5.8977894591187e-06,1.08455717589242e-05
"ZNF776",638.205264422624,-0.397851263099714,0.0878373701132777,-4.52940772915484,5.91492582339239e-06,1.08755648293496e-05
"SCAND2",273.473719998481,0.226680128161139,0.0500529743781983,4.5288043513329,5.93183923733198e-06,1.09051396481845e-05
"SSBP2",598.426696972401,0.377214702724805,0.0833096200060107,4.52786488160178,5.95826588928507e-06,1.09521929759334e-05
"TUBBP5",57.1849324284838,-1.01724264608114,0.22468724103724,-4.52737165397185,5.97218511912882e-06,1.09762458423754e-05
"NMI",442.865270995576,-0.402632164530776,0.0889421037756272,-4.52690174213204,5.98547530510763e-06,1.09991360381309e-05
"SGIP1",82.7819048535913,-0.570023174100444,0.125933951049604,-4.52636615741467,6.0006573850535e-06,1.10254959742405e-05
"C9orf30",223.846997553296,-0.333862975233032,0.0737617065204038,-4.52623713553427,6.00432023913771e-06,1.10306862955715e-05
"PLEKHA5",765.547254127629,0.342835889069969,0.0757682518016379,4.52479608434832,6.04537650380725e-06,1.11045619480344e-05
"TUSC2",599.64286975966,-0.258259678187364,0.0570847565267767,-4.52414434081403,6.06403310530033e-06,1.11372774891961e-05
"NDUFB6",619.78755002026,-0.299114596757538,0.0661162449012018,-4.52407115988677,6.06613139648658e-06,1.11395769492122e-05
"CD97",805.556204754407,0.516453634735588,0.114157887286795,4.52402936853694,6.06732997694773e-06,1.1140223808978e-05
"ALMS1",906.184764095545,-0.275751879180977,0.0609566583133695,-4.52373681252959,6.07572686371184e-06,1.11540854542593e-05
"ZNF512B",833.673575438633,-0.322898649263016,0.0714032034549791,-4.52218715182168,6.12039072109751e-06,1.12345144417524e-05
"PLIN5",267.400550192319,1.0048779571783,0.222249422404327,4.52139738455733,6.14327385374088e-06,1.12749461428878e-05
"ARHGAP29",2877.47777418269,0.435453546785403,0.0963110555597127,4.52132462109111,6.14538625484237e-06,1.12772507001938e-05
"MAX",1378.27692283784,-0.180207206137952,0.0398582626235434,-4.52120073170243,6.14898449537476e-06,1.1282280863203e-05
"FNBP1L",2673.55035633386,-0.33578270321723,0.0742743420100417,-4.52084386249876,6.15936066777791e-06,1.1299744176998e-05
"RTEL1",345.941468179527,-0.334700992747119,0.0740359028415801,-4.52079301934498,6.16084032391101e-06,1.13008836655018e-05
"SLC12A9",661.805667947847,-0.296961580450082,0.0657119339399149,-4.51914230254759,6.20906530658778e-06,1.13877562533949e-05
"HOXD8",228.260612248159,0.630858028550625,0.139614593249115,4.51856796534859,6.22592886540827e-06,1.14170941286388e-05
"LOC200030",629.09994640619,0.307799166444832,0.0681288009219415,4.51790083312185,6.24557207106482e-06,1.14515204306207e-05
"RNASEN",1386.12648987253,-0.21720507015853,0.0480888096108884,-4.51674873876166,6.27963433481214e-06,1.15123714135282e-05
"SFRS4",1751.50433677695,0.210393270909143,0.0465812538970724,4.51669401974528,6.28125654448853e-06,1.15137418040806e-05
"RER1",2515.92817718065,-0.209732375198262,0.0464418228736356,-4.51602375231753,6.30115997838309e-06,1.15486172090583e-05
"FCHO2",910.80586448223,0.296642468890299,0.0656926271892991,4.51561281048325,6.31339262548409e-06,1.15694260238406e-05
"C17orf69",70.0007798670778,0.449133688230411,0.0994891993557673,4.51439644844599,6.34973380301359e-06,1.1634402289681e-05
"HPS4",768.520884696583,0.236040315103017,0.0522895567959703,4.51410051196317,6.35860570473649e-06,1.1649036449749e-05
"SLC25A28",566.038379539774,0.247268342641582,0.0548012065992268,4.51209668520457,6.41899136700513e-06,1.17580271867365e-05
"SCLT1",181.793428456638,-0.248178746154201,0.0550050869724614,-4.51192352951742,6.42423511999602e-06,1.17659951140264e-05
"C6orf192",384.930853431662,0.437998922537604,0.0970832955222133,4.51157864163549,6.43469173170182e-06,1.17835068536994e-05
"PHF5A",468.551392578879,-0.269269107838453,0.0596906611538529,-4.51107598128978,6.44996099326603e-06,1.18098256439506e-05
"SLC7A7",352.808448995196,-0.528923860496296,0.117260214260342,-4.51068475213577,6.46186930555912e-06,1.18299840986196e-05
"ARHGEF17",1515.96827794248,0.303667730427488,0.0673372468900499,4.50965467779408,6.49332360269052e-06,1.18859155308323e-05
"PABPC1",29394.5419342878,-0.363440400185844,0.0805995388476882,-4.50921190594713,6.50688902932267e-06,1.19090906970209e-05
"ERCC4",390.95397158539,-0.311838751033616,0.0691764277883249,-4.50787589072713,6.54798573927031e-06,1.19826409406388e-05
"C6orf108",290.759654226495,-0.478715266951594,0.106238752148666,-4.50603247185831,6.60509840290907e-06,1.20854754347362e-05
"NARS2",421.195309247412,-0.389417853219811,0.0864258556138247,-4.50580269589509,6.61225061787166e-06,1.20968804562953e-05
"PSMC3",1970.3224624502,-0.293293439092435,0.0651033766376141,-4.50504189245051,6.63598499256133e-06,1.21386145715793e-05
"WHSC2",604.49333633806,-0.305868621484465,0.0679147727773094,-4.50371265302468,6.67764827551426e-06,1.22131282827003e-05
"STK3",656.11008325774,-0.28024469367357,0.0622303573400657,-4.50334379637477,6.68925388881436e-06,1.22326547566634e-05
"AEN",467.133028467752,-0.338331584861458,0.0751485159480428,-4.50217253918066,6.72623408181968e-06,1.22985719154039e-05
"ANKRD16",175.274632112827,-0.309257981444643,0.0687111128702597,-4.50084372856227,6.76842551322582e-06,1.23739979209155e-05
"TNN",352.17674290949,0.822478475752467,0.182797835011977,4.49938849493802,6.8149214463282e-06,1.2457271350926e-05
"IFT20",354.052930554087,-0.262473589795343,0.0583421807342862,-4.49886491200515,6.83172497722822e-06,1.24862532456616e-05
"SP4",275.790022481072,0.417185680459673,0.0927333825848638,4.49876483345024,6.83494134187944e-06,1.24903974570539e-05
"VILL",166.828538462215,0.433915621577315,0.0964680746831841,4.49802302992322,6.85882691889885e-06,1.25323068758281e-05
"CEP350",1836.72209477308,-0.335502234867572,0.074637990509022,-4.49505985597265,6.95503801902215e-06,1.2706338021428e-05
"MCRS1",852.614649175978,-0.208795886779449,0.0465027852914286,-4.48996518103045,7.12348169923374e-06,1.3012266112547e-05
"SEPT6",947.675658795383,-0.373398518120533,0.0831721463062623,-4.4894659414653,7.14019621059443e-06,1.30409883058213e-05
"UBE2D1",392.206712458377,-0.269983719773697,0.0601465528961746,-4.48876463859442,7.16373915380989e-06,1.30821723753606e-05
"LRCH4",678.734130892463,-0.290103924509893,0.0646330844555399,-4.48847408341546,7.17351491146908e-06,1.30982073491008e-05
"SYMPK",1697.74071019661,-0.244739765727944,0.0545269883236817,-4.48841524632034,7.17549604406573e-06,1.31000075489649e-05
"ZNF224",259.533933015945,0.273878701581173,0.0610226684884177,4.48814691925765,7.18453765233365e-06,1.31146954815792e-05
"ZNF277",460.327171015053,0.241082260781971,0.0537167015684651,4.48803172463405,7.18842261794853e-06,1.31199676816495e-05
"IDH1",3033.83594365724,0.467742938060276,0.10422422895812,4.48785222722277,7.19448021471583e-06,1.31292032533349e-05
"C20orf111",920.418989823689,-0.307351021683679,0.0684872480563483,-4.48771166029045,7.19922741161175e-06,1.31360452479963e-05
"C2orf34",94.389111169664,-0.337292584152825,0.0751980229130845,-4.48539165109002,7.27801234415225e-06,1.32779593189295e-05
"RAB5C",3100.14780914763,-0.274605980576655,0.0612313050171202,-4.48473179691132,7.300570435244e-06,1.33172683812523e-05
"SPAST",574.016674195281,-0.233070719899391,0.0519924841354167,-4.48277715087335,7.36778596227048e-06,1.34380167135051e-05
"SSBP4",457.965408414383,-0.370401963774231,0.0826817769702572,-4.47985006306135,7.46954912745004e-06,1.36217338826025e-05
"LOC100190938",157.088052763291,0.774912232171417,0.173002751047731,4.4791902295104,7.49267383205306e-06,1.36620121417529e-05
"C20orf4",1241.99077229547,-0.173767353642946,0.0387999632968501,-4.47854427885638,7.51537829319637e-06,1.37015130849507e-05
"RG9MTD3",196.375741445007,0.25559967141627,0.0570794492276671,4.47796317019081,7.53585982833215e-06,1.37369509652868e-05
"MRE11A",550.161933594493,0.279008638667487,0.0623108885230374,4.47768672989365,7.54562186173876e-06,1.37528413965754e-05
"BID",433.474570234233,-0.306986005550305,0.0685645856268638,-4.47732605314582,7.5583767476684e-06,1.37741815214674e-05
"IGBP1",1558.81915819486,0.256874693342647,0.0573744578533842,4.47716114371085,7.56421543075358e-06,1.37829135818119e-05
"HLA-DPA1",6193.14835030948,-0.545129543248486,0.121761982859238,-4.47700941170349,7.5695913711056e-06,1.37908001685624e-05
"TMPPE",44.1976329158299,-0.373982382930041,0.0835422532312114,-4.47656567144542,7.58533428139032e-06,1.38175692147718e-05
"EMID1",137.32203019651,-0.711011537517419,0.158836216845012,-4.4763817197384,7.59186965058722e-06,1.38275605660273e-05
"SCAMP1",1662.73367144281,-0.288767517076277,0.0645230265206728,-4.4754180429487,7.62619488383603e-06,1.38881576170356e-05
"OXA1L",2188.23477894553,0.237360015864649,0.0530613579606416,4.47331212368729,7.70172287610856e-06,1.40237623762923e-05
"LRRFIP2",1096.47784313818,-0.283212206291632,0.0633198044311567,-4.47272711651454,7.72283053688919e-06,1.40602515016698e-05
"PTPN22",90.1463993342978,-0.689888566115544,0.154250605365778,-4.47251772192139,7.73039914200733e-06,1.40720846226307e-05
"HSPC157",254.419725487455,0.280575465281086,0.0627340671983194,4.47245775400008,7.73256799926697e-06,1.40740863626039e-05
"RPS12",14703.9356210627,0.340960229153189,0.0762483484784041,4.47170641669386,7.75979093865963e-06,1.41216823068681e-05
"HSBP1L1",155.567170289614,-0.445975087661846,0.0997339337737798,-4.47164842282691,7.76189601497003e-06,1.41235605812898e-05
"AMOT",1122.64738892447,0.544400150213475,0.121771264705539,4.4706782961474,7.79719098415826e-06,1.41858223807153e-05
"RBM28",410.792342154101,-0.26632331622043,0.0595876085394322,-4.46944126049614,7.84241919918915e-06,1.42661365283205e-05
"ABHD13",511.614012572153,0.233627155309859,0.0522856163505373,4.46828729613815,7.88483621384858e-06,1.43413153354828e-05
"LZTR1",896.468102434364,0.24586493363701,0.0550294007408339,4.46788317384981,7.89974258548099e-06,1.43664426157345e-05
"C1orf106",242.831818210239,-1.04633561868583,0.234236877215377,-4.46699781488182,7.93249397654717e-06,1.44240113569955e-05
"ZNF589",320.365748692121,0.24616824704958,0.0551126223770843,4.46664006233055,7.94576482603705e-06,1.44461467410395e-05
"GNB2L1",25200.4030759421,0.328489504873631,0.0735577522379365,4.46573603569437,7.97939438972319e-06,1.45052849540017e-05
"SLAMF6",102.375000188792,-0.864154655758599,0.193534878122989,-4.46511070324718,8.00273616590832e-06,1.45457078364887e-05
"MAP2K1",1183.68693850017,0.340759729603549,0.0763209661007717,4.46482463486666,8.01343598381236e-06,1.45631448094605e-05
"RPL22L1",477.991742785752,-0.478106602762974,0.107103051595758,-4.46398674584458,8.04485430047056e-06,1.46182243452642e-05
"SLK",2213.94370981093,0.303460124576456,0.0679871984577212,4.46348917826298,8.06356727698403e-06,1.46502051162099e-05
"ZNF282",656.109492331972,-0.25745114305656,0.0576954384768361,-4.46224432733835,8.11056721973531e-06,1.47335628365134e-05
"FMR1",1110.68448445685,-0.259412285624795,0.0581554424457802,-4.4606708283004,8.17035020674623e-06,1.48401158784877e-05
"CDYL",709.032468749063,-0.238847345204754,0.053557569770602,-4.4596374747358,8.20983998734992e-06,1.49097852860771e-05
"GOLGA3",2186.09501740424,-0.205255498713315,0.0460338562995783,-4.45879435729992,8.24219495110362e-06,1.49664798098189e-05
"SUPT7L",934.189063639246,0.147379327615203,0.0330559089643809,4.45848661351318,8.25403507492533e-06,1.49859122332748e-05
"CCDC77",176.49433659543,-0.332748061633554,0.0746449623856052,-4.45774304117973,8.28271038576924e-06,1.50359008147677e-05
"ASL",485.973640978991,-0.290168936203569,0.0650967778363678,-4.45750075269409,8.29207461088658e-06,1.50508243385411e-05
"RPS7",5859.8815121104,0.366424692227459,0.0822079339015152,4.4572911012024,8.30018561218227e-06,1.50634693524273e-05
"SNX25",415.056933697716,-0.319961186698827,0.0718122731371045,-4.45552233234499,8.36891830712274e-06,1.51861140993461e-05
"B3GNT5",360.977821462189,0.713882863341441,0.160254037881693,4.45469501285491,8.40125358298051e-06,1.52426879273291e-05
"MAP2K3",1006.83295399084,0.346355369544429,0.077767241040862,4.45374382463228,8.43857775966381e-06,1.53082964512755e-05
"SLC25A1",1312.170922611,0.466783591634569,0.104830324433341,4.45275347718099,8.47760690818546e-06,1.53769794312313e-05
"DARS",1850.03519122696,0.203139858734613,0.0456279207464564,4.45209545846749,8.50363446400497e-06,1.5422063991416e-05
"POC1B",431.742700337838,-0.247120123928998,0.055508180298907,-4.45195865903505,8.50905506845523e-06,1.54297688202337e-05
"CCL2",797.801889194782,0.815223453665263,0.183141534658209,4.45133025223736,8.53399780801001e-06,1.5472866824633e-05
"CCDC23",289.052543339139,0.290072714930756,0.0651702248169257,4.45100067930745,8.54710714435125e-06,1.54945009421699e-05
"CYP4Z1",1446.06423055023,-1.64925529562337,0.370564718714363,-4.45065385972332,8.56092327840172e-06,1.55174102332142e-05
"COG4",1079.12727318905,0.258928058196575,0.0581783216215678,4.45059346814476,8.56333125810289e-06,1.55196378012403e-05
"RTN4RL1",580.676176597507,-0.599905613443218,0.134810666300883,-4.44998626521357,8.58757812284265e-06,1.55614387157183e-05
"MRPL19",1323.02161787221,-0.223261254079225,0.0501726968602034,-4.44985555991338,8.5928060300575e-06,1.5568768860791e-05
"ZMAT1",487.181306392673,0.492375184976164,0.110662074316134,4.44935799386492,8.61273535364627e-06,1.56027299009147e-05
"RILPL2",505.278062701067,0.352875134080953,0.0793143164444162,4.44907237305952,8.62419545083209e-06,1.56202701428282e-05
"BMPR2",3429.01207200035,0.291903326049762,0.065610148521313,4.44905754107445,8.62479095936147e-06,1.56202701428282e-05
"PLA1A",64.2414395132828,-0.836637230210964,0.188091075027949,-4.44804321569562,8.66560979025377e-06,1.56911266888973e-05
"RFT1",512.924241795274,-0.191929376916947,0.0431493366168581,-4.44802613354574,8.66629879421737e-06,1.56911266888973e-05
"IRAK2",154.852530634237,0.597835863114069,0.134412311811507,4.44777606349366,8.67639129822799e-06,1.57072395349436e-05
"SND1",4323.04876750213,-0.231072215792719,0.0519645009636585,-4.446732124962,8.71864475547112e-06,1.57815622822148e-05
"PIN4",319.104822232796,-0.285983899890994,0.0643277105329867,-4.44573415595669,8.75922138828956e-06,1.58528297998151e-05
"APOC1",897.479784244326,-0.720692854465114,0.162140618039678,-4.44486312670122,8.79478418583777e-06,1.59150047069264e-05
"RASA2",191.483315447629,0.434922434177296,0.0978556058992104,4.44453263745828,8.80831363178131e-06,1.59372965409124e-05
"ADCY2",173.001231616318,-0.97300370446011,0.218923284535003,-4.44449619201899,8.80980683864465e-06,1.59378075064705e-05
"NEDD1",642.626435612281,-0.266781644178727,0.0600479897592031,-4.44280724881117,8.87927052654182e-06,1.606126672267e-05
"SCP2",3605.32695448184,0.320887940313531,0.072256121681001,4.44097929487828,8.95504118800079e-06,1.61960988125384e-05
"MRRF",507.445065853075,-0.226284222101165,0.0509624901510917,-4.44021125008385,8.9870614617534e-06,1.6249720204331e-05
"WDR83",149.806577979632,-0.368982580058409,0.0831008682786399,-4.44017719310944,8.98848384869425e-06,1.6249720204331e-05
"LOC728613",173.962728302662,-0.364281677322101,0.0820425979867335,-4.44015287498582,8.98949962490745e-06,1.6249720204331e-05
